AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,evaluation,family,force_source,m,min_Cp,min_cavitation_margin,model,note,objective,p,risky_cell_fraction,start,t
4.159374999999998,0.00929759123317558,0.027324195951223373,0.16586465554059762,16.44620832744038,0.4493958652019501,500000.0,continuous_11,11,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005742187500000001,-1.0671968460083008,98872.5234375,unet,surrogate estimate; validate top designs with OpenFOAM,16.44620832744038,0.3474999999999998,0.0,0012,0.12628125
4.439062499999997,0.010164550853836527,0.029484285041689873,0.18633059065228053,16.423865210618303,0.4842623472213745,500000.0,continuous_12,12,continuous_naca,direct OpenFOAM-coefficient surrogate,0.000486328125,-1.1080546379089355,98865.046875,unet,surrogate estimate; validate top designs with OpenFOAM,16.423865210618303,0.3212499999999997,0.0,0012,0.12942187500000002
4.1992187499999964,0.018969106796528277,0.028175637125968933,0.1321156617842157,16.721391261758917,0.47115257382392883,500000.0,continuous_13,13,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00040527343750000003,-1.069370985031128,98865.15625,unet,surrogate estimate; validate top designs with OpenFOAM,16.721391261758917,0.33437499999999987,0.0,0012,0.13385156250000002
4.145703124999995,0.010491903557830596,0.028225084766745567,0.09884442346025689,16.687388965153584,0.4710196554660797,500000.0,continuous_14,14,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004165039062500001,-1.0887203216552734,98863.171875,unet,surrogate estimate; validate top designs with OpenFOAM,16.687388965153584,0.3190624999999998,0.0,0012,0.14068359375000006
4.380078124999997,0.019506430427751947,0.02938317134976387,0.14414680189287304,16.69318508463087,0.49051541090011597,500000.0,continuous_15,15,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0007094726562500001,-1.0937283039093018,98861.28125,unet,surrogate estimate; validate top designs with OpenFOAM,16.69318508463087,0.3265624999999994,0.0,0012,0.13421484375000003
4.061523437499998,0.010614065695130051,0.026499098166823387,0.15407220794549578,16.453448110549807,0.4360179901123047,500000.0,continuous_16,16,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005222167968750001,-1.042649507522583,98868.2421875,unet,surrogate estimate; validate top designs with OpenFOAM,16.453448110549807,0.36796874999999984,0.0,0012,0.13168945312500002
4.292285156249998,0.009664409967448266,0.028089944273233414,0.1232214113148076,16.638430570848833,0.46738922595977783,500000.0,continuous_17,17,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004083251953125001,-1.0583134889602661,98866.4375,unet,surrogate estimate; validate top designs with OpenFOAM,16.638430570848833,0.35195312499999964,0.0,0012,0.13753417968750004
4.204052734374997,0.01054440713481698,0.028540905565023422,0.09969519078944013,16.689182425450593,0.4763410687446594,500000.0,continuous_18,18,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0006945190429687501,-1.09587824344635,98862.0234375,unet,surrogate estimate; validate top designs with OpenFOAM,16.689182425450593,0.32042968749999945,0.0,0012,0.14077001953125007
4.476293945312497,0.010615728484170436,0.030444884672760963,0.1123108845367111,16.627227547282132,0.5062306523323059,500000.0,continuous_19,19,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005865783691406251,-1.1378169059753418,98855.3046875,unet,surrogate estimate; validate top designs with OpenFOAM,16.627227547282132,0.29869140624999935,0.0,0012,0.14149584960937506
4.372601318359372,0.011588870214167966,0.029373519122600555,0.10554891781214835,16.653280775744236,0.48918211460113525,500000.0,continuous_20,20,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005704879760742189,-1.1117860078811646,98859.1328125,unet,surrogate estimate; validate top designs with OpenFOAM,16.653280775744236,0.31601074218749947,0.0,0012,0.13904425048828128
