AoA,Cd_grid_pressure,Cd_model_integrated_pressure,Cd_model_pressure,Cd_openfoam_total,Cl_grid_pressure,Cl_model_integrated_pressure,Cl_model_pressure,Cl_openfoam_total,L_over_D_model_pressure,L_over_D_openfoam_total,Re,U_inf,case,model,naca
0.0,0.01071509638149089,0.020672776156195522,0.020768817514181137,0.02233096,-0.029307171039345103,0.005683964029265467,-0.02036134898662567,-0.09508687,-0.980380754596296,-4.2580735445318965,500000.0,0.5,case_171,unet,0018
0.0,0.010631396657093752,0.00581068892245923,0.019398175179958344,0.02123477,-0.02985997922310871,0.014197959629205028,0.13254417479038239,-0.09681507,6.832816672741638,-4.559270950427059,1000000.0,1.0,case_172,unet,0018
2.0,0.010250715954690738,0.6296485248450683,0.019408542662858963,0.03034441,0.03424186617840417,1.429515581294078,0.13434375822544098,0.1254616,6.921887982992514,4.134586897553784,100000.0,0.09999999999999999,case_173,unet,0018
2.0,0.009868940591431223,0.157490562495096,0.01943148300051689,0.0249507,0.03354198155759765,0.4220225917025026,0.15984492003917694,0.1236389,8.22607929795811,4.955327906631878,200000.0,0.19999999999999998,case_174,unet,0018
2.0,0.010623541370845604,0.0240032501260915,0.020000915974378586,0.02308966,0.03218667045466137,0.09655819225875718,0.23017144203186035,0.1195883,11.508045047872445,5.179301037780547,500000.0,0.5,case_175,unet,0018
2.0,0.010535950199227538,0.005189454101321641,0.02216239646077156,0.02198144,0.03188149102158828,0.034378731911560365,0.33943432569503784,0.1187158,15.315777167683644,5.400728978629243,1000000.0,1.0,case_176,unet,0018
4.0,0.01115365018847206,0.6372973242328736,0.022201795130968094,0.036218,0.09342409413919585,3.4121129909262886,0.33966922760009766,0.3308058,15.299178539230427,9.133740129217516,100000.0,0.09999999999999999,case_177,unet,0018
4.0,0.010681570831060262,0.15672382279184466,0.022772114723920822,0.03049074,0.09318633650246988,0.8969586119104519,0.3605915307998657,0.3319597,15.834784567508114,10.887230024591073,200000.0,0.19999999999999998,case_178,unet,0018
4.0,0.010397007493087876,0.023791610953456832,0.024740979075431824,0.02722776,0.09306769959974243,0.1633391652813143,0.42256075143814087,0.3320941,17.079386799924595,12.196893905337788,500000.0,0.5,case_179,unet,0018
4.0,0.01030068214569218,0.005396218593684512,0.028773564845323563,0.02612214,0.09302060760695371,0.04853013966431442,0.5183427333831787,0.3321273,18.014546899892476,12.714398590620831,1000000.0,1.0,case_180,unet,0018
6.0,0.011538335318828646,0.7080490430010068,0.02880845218896866,0.04369375,0.1505211922168211,4.813469613476165,0.5178326368331909,0.5282177,17.97502460168546,12.08909054498641,100000.0,0.09999999999999999,case_181,unet,0018
6.0,0.011000213892544405,0.17557031240928225,0.029709644615650177,0.03801949,0.15024883845361797,1.2409542430043754,0.5356426239013672,0.530507,18.029250461623032,13.95355382200024,200000.0,0.19999999999999998,case_182,unet,0018
6.0,0.010685898371282407,0.027384197379707497,0.03260256350040436,0.03479365,0.15085023473576772,0.21683327190063348,0.5876626968383789,0.5331513,18.025045694062992,15.323235705365777,500000.0,0.5,case_183,unet,0018
