AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,family,force_source,min_Cp,min_cavitation_margin,model,note,objective,risky_cell_fraction
6.0,0.0192369789420147,0.033481597900390625,0.23787142877625503,16.184670278659503,0.5419048070907593,500000.0,naca_0012_aoa_6,NACA 0012,direct OpenFOAM-coefficient surrogate,-1.2427717447280884,98858.6484375,unet,surrogate estimate; validate top designs with OpenFOAM,16.184670278659503,0.0
8.0,0.03381622158890859,0.04995843023061752,0.34450219862233694,14.616394778151294,0.7302267551422119,500000.0,naca_0012_aoa_8,NACA 0012,direct OpenFOAM-coefficient surrogate,-1.6173665523529053,98806.9609375,unet,surrogate estimate; validate top designs with OpenFOAM,14.616394778151294,0.0
-2.0,-0.002730139768394157,0.022758956998586655,0.10284445173164272,-0.5032568988556763,-0.011454105377197266,500000.0,naca_2412_aoa_-2,NACA 2412,direct OpenFOAM-coefficient surrogate,-0.6084397435188293,98935.03125,unet,surrogate estimate; validate top designs with OpenFOAM,-0.5032568988556763,0.0
0.0,0.002958199922873455,0.020020006224513054,0.1592340038915562,10.087658754345242,0.2019650787115097,500000.0,naca_2412_aoa_0,NACA 2412,direct OpenFOAM-coefficient surrogate,-0.6340177655220032,98941.3515625,unet,surrogate estimate; validate top designs with OpenFOAM,10.087658754345242,0.0
2.0,0.00861616479164027,0.021015862002968788,0.22252480724180157,20.01596642057123,0.42067280411720276,500000.0,naca_2412_aoa_2,NACA 2412,direct OpenFOAM-coefficient surrogate,-0.8507382273674011,98911.015625,unet,surrogate estimate; validate top designs with OpenFOAM,20.01596642057123,0.0
4.0,0.015783836209820316,0.02739247865974903,0.2946672656184249,21.839436499972543,0.5982581377029419,500000.0,naca_2412_aoa_4,NACA 2412,direct OpenFOAM-coefficient surrogate,-1.1302820444107056,98872.359375,unet,surrogate estimate; validate top designs with OpenFOAM,21.839436499972543,0.0
6.0,0.026796036630764963,0.04049934074282646,0.38161468305488117,19.969957606915823,0.8087900876998901,500000.0,naca_2412_aoa_6,NACA 2412,direct OpenFOAM-coefficient surrogate,-1.5476607084274292,98818.5234375,unet,surrogate estimate; validate top designs with OpenFOAM,19.969957606915823,0.0
8.0,0.04283863786381755,0.05939922854304314,0.46080455030841827,17.8786675210945,1.0619969367980957,500000.0,naca_2412_aoa_8,NACA 2412,direct OpenFOAM-coefficient surrogate,-2.0006887912750244,98758.4375,unet,surrogate estimate; validate top designs with OpenFOAM,17.8786675210945,0.0
-2.0,0.005755224226705839,0.02366512641310692,0.05417574612672389,10.965201354473729,0.2595038414001465,500000.0,naca_4412_aoa_-2,NACA 4412,direct OpenFOAM-coefficient surrogate,-0.6169238090515137,98931.859375,unet,surrogate estimate; validate top designs with OpenFOAM,10.965201354473729,0.0
0.0,0.004995001713514528,0.02234615385532379,0.1634481079958613,20.768843028448956,0.46412453055381775,500000.0,naca_4412_aoa_0,NACA 4412,direct OpenFOAM-coefficient surrogate,-0.675640881061554,98933.3515625,unet,surrogate estimate; validate top designs with OpenFOAM,20.768843028448956,0.0
2.0,0.00752369066420773,0.025800403207540512,0.25775527678539223,24.6482295894102,0.6359589099884033,500000.0,naca_4412_aoa_2,NACA 4412,direct OpenFOAM-coefficient surrogate,-0.8682790994644165,98906.140625,unet,surrogate estimate; validate top designs with OpenFOAM,24.6482295894102,0.0
4.0,0.013110216637991492,0.03280564025044441,0.34228044549493863,24.436448150194433,0.8016777634620667,500000.0,naca_4412_aoa_4,NACA 4412,direct OpenFOAM-coefficient surrogate,-1.0929017066955566,98875.921875,unet,surrogate estimate; validate top designs with OpenFOAM,24.436448150194433,0.0
6.0,0.02361460484876523,0.04396618902683258,0.4305719213710717,22.722508708886775,0.9990448355674744,500000.0,naca_4412_aoa_6,NACA 4412,direct OpenFOAM-coefficient surrogate,-1.4293746948242188,98832.8203125,unet,surrogate estimate; validate top designs with OpenFOAM,22.722508708886775,0.0
8.0,0.039702051977429445,0.05831121653318405,0.5036778093933525,20.624355063666176,1.202651858329773,500000.0,naca_4412_aoa_8,NACA 4412,direct OpenFOAM-coefficient surrogate,-1.7374160289764404,98794.9765625,unet,surrogate estimate; validate top designs with OpenFOAM,20.624355063666176,0.0
-2.0,0.012256763654910187,0.020200224593281746,-0.012108378368829524,14.90630208282964,0.30112555623054504,500000.0,naca_6409_aoa_-2,NACA 6409,direct OpenFOAM-coefficient surrogate,-0.5081402659416199,98947.25,unet,surrogate estimate; validate top designs with OpenFOAM,14.90630208282964,0.0
0.0,0.007293230552252402,0.01871149241924286,0.09664067581161376,25.540173008514753,0.4779202938079834,500000.0,naca_6409_aoa_0,NACA 6409,direct OpenFOAM-coefficient surrogate,-0.5582740306854248,98946.625,unet,surrogate estimate; validate top designs with OpenFOAM,25.540173008514753,0.0
2.0,0.007305264104744072,0.022725824266672134,0.20524620327639545,27.696512758712725,0.6294537782669067,500000.0,naca_6409_aoa_2,NACA 6409,direct OpenFOAM-coefficient surrogate,-0.7231162786483765,98923.96875,unet,surrogate estimate; validate top designs with OpenFOAM,27.696512758712725,0.0
4.0,0.015899120006260196,0.033004775643348694,0.3481942420222836,24.802913479966243,0.8186393976211548,500000.0,naca_6409_aoa_4,NACA 6409,direct OpenFOAM-coefficient surrogate,-1.0806019306182861,98883.9921875,unet,surrogate estimate; validate top designs with OpenFOAM,24.802913479966243,0.0
6.0,0.03546703266973865,0.0498419851064682,0.5067607032826049,21.268732121201836,1.060097098350525,500000.0,naca_6409_aoa_6,NACA 6409,direct OpenFOAM-coefficient surrogate,-1.5071263313293457,98825.625,unet,surrogate estimate; validate top designs with OpenFOAM,21.268732121201836,0.0
8.0,0.060611877801254745,0.06563334912061691,0.5978804030918876,19.01901320106259,1.248300552368164,500000.0,naca_6409_aoa_8,NACA 6409,direct OpenFOAM-coefficient surrogate,-1.7328755855560303,98794.8515625,unet,surrogate estimate; validate top designs with OpenFOAM,19.01901320106259,0.0
-2.0,0.021120939661391936,0.02177533507347107,-0.007428174356271925,14.728829430000111,0.3207399249076843,500000.0,naca_8412_aoa_-2,NACA 8412,direct OpenFOAM-coefficient surrogate,-0.6670557856559753,98935.421875,unet,surrogate estimate; validate top designs with OpenFOAM,14.728829430000111,0.0
0.0,0.013094748991542395,0.02218439429998398,0.051964789479522135,21.130700180730024,0.4687929153442383,500000.0,naca_8412_aoa_0,NACA 8412,direct OpenFOAM-coefficient surrogate,-0.8017436861991882,98915.9453125,unet,surrogate estimate; validate top designs with OpenFOAM,21.130700180730024,0.0
2.0,0.005985236456994587,0.0258334893733263,0.11322864977335549,23.28782311465934,0.6016290187835693,500000.0,naca_8412_aoa_2,NACA 8412,direct OpenFOAM-coefficient surrogate,-0.9523888826370239,98894.0703125,unet,surrogate estimate; validate top designs with OpenFOAM,23.28782311465934,0.0
4.0,0.00030776710762812204,0.03254769742488861,0.17656784128376754,22.91567459197933,0.745875358581543,500000.0,naca_8412_aoa_4,NACA 8412,direct OpenFOAM-coefficient surrogate,-1.1357738971710205,98867.1171875,unet,surrogate estimate; validate top designs with OpenFOAM,22.91567459197933,0.0
6.0,-0.0022750769102903045,0.04275766760110855,0.2398913066244176,21.41725046822242,0.9157730937004089,500000.0,naca_8412_aoa_6,NACA 8412,direct OpenFOAM-coefficient surrogate,-1.3690412044525146,98835.4453125,unet,surrogate estimate; validate top designs with OpenFOAM,21.41725046822242,0.0
8.0,-0.000544362672451955,0.05572082847356796,0.29248724098838647,19.763755303367493,1.1012725830078125,500000.0,naca_8412_aoa_8,NACA 8412,direct OpenFOAM-coefficient surrogate,-1.5831325054168701,98808.1171875,unet,surrogate estimate; validate top designs with OpenFOAM,19.763755303367493,0.0
-2.0,-0.0009729210525448664,0.021880634129047394,-0.12929253754476866,-7.8416966078359005,-0.17158913612365723,500000.0,random_01_aoa_-2,random_01,direct OpenFOAM-coefficient surrogate,-0.8754614591598511,98897.21875,unet,surrogate estimate; validate top designs with OpenFOAM,-7.8416966078359005,0.0
0.0,-0.0011993628686504977,0.017547737807035446,-0.02876952275588951,1.0489686026099136,0.018408074975013733,500000.0,random_01_aoa_0,random_01,direct OpenFOAM-coefficient surrogate,-0.5916846394538879,98937.7421875,unet,surrogate estimate; validate top designs with OpenFOAM,1.0489686026099136,0.0
2.0,0.005106333836694322,0.016755670309066772,0.0712788324847294,12.981674496752827,0.21752963960170746,500000.0,random_01_aoa_2,random_01,direct OpenFOAM-coefficient surrogate,-0.4403846859931946,98958.90625,unet,surrogate estimate; validate top designs with OpenFOAM,12.981674496752827,0.0
4.0,0.0156186393748036,0.020656682550907135,0.17521228311027462,18.26011794022818,0.37721171975135803,500000.0,random_01_aoa_4,random_01,direct OpenFOAM-coefficient surrogate,-0.6077998280525208,98936.8828125,unet,surrogate estimate; validate top designs with OpenFOAM,18.26011794022818,0.0
